id,date,dealership,location,model,price,month,year,quarter
SL001666,2024-05-15,Texas Dealership,"Austin, TX",E-Sedan Pro,45759.39,2024-05,2024,Q2
SL001667,2024-05-15,Florida Dealership,"Miami, FL",E-Sedan Pro,45255.68,2024-05,2024,Q2
SL001668,2024-05-15,Florida Dealership,"Miami, FL",E-Truck Power,74362.48,2024-05,2024,Q2
SL001669,2024-05-15,California Dealership,"Los Angeles, CA",E-Truck Power,77526.96,2024-05,2024,Q2
SL001670,2024-05-15,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45492.6,2024-05,2024,Q2
SL001671,2024-05-16,New York Dealership,"New York, NY",E-Sedan Pro,46291.39,2024-05,2024,Q2
SL001672,2024-05-16,California Dealership,"Los Angeles, CA",E-Compact City,31535.51,2024-05,2024,Q2
SL001673,2024-05-16,Illinois Dealership,"Chicago, IL",E-SUV Elite,62871.0,2024-05,2024,Q2
SL001674,2024-05-17,Illinois Dealership,"Chicago, IL",E-Compact City,32924.93,2024-05,2024,Q2
SL001675,2024-05-18,Florida Dealership,"Miami, FL",E-Sedan Pro,45409.12,2024-05,2024,Q2
SL001676,2024-05-18,California Dealership,"Los Angeles, CA",E-Sedan Pro,46257.89,2024-05,2024,Q2
SL001677,2024-05-19,New York Dealership,"New York, NY",E-Compact City,31887.54,2024-05,2024,Q2
SL001678,2024-05-19,New York Dealership,"New York, NY",E-Compact City,31838.72,2024-05,2024,Q2
SL001679,2024-05-19,New York Dealership,"New York, NY",E-Sedan Pro,45035.54,2024-05,2024,Q2
SL001680,2024-05-19,Texas Dealership,"Austin, TX",E-Compact City,32524.13,2024-05,2024,Q2
SL001681,2024-05-19,California Dealership,"Los Angeles, CA",E-Sedan Pro,46442.89,2024-05,2024,Q2
SL001682,2024-05-19,California Dealership,"Los Angeles, CA",E-Sedan Pro,44402.26,2024-05,2024,Q2
SL001683,2024-05-19,California Dealership,"Los Angeles, CA",E-SUV Elite,59818.22,2024-05,2024,Q2
SL001684,2024-05-19,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45363.59,2024-05,2024,Q2
SL001685,2024-05-20,New York Dealership,"New York, NY",E-SUV Elite,58907.96,2024-05,2024,Q2
SL001686,2024-05-20,New York Dealership,"New York, NY",E-Sedan Pro,45155.5,2024-05,2024,Q2
SL001687,2024-05-20,New York Dealership,"New York, NY",E-Compact City,31735.83,2024-05,2024,Q2
SL001688,2024-05-20,Texas Dealership,"Austin, TX",E-Sedan Pro,43614.07,2024-05,2024,Q2
SL001689,2024-05-20,Florida Dealership,"Miami, FL",E-Sports GT,92239.36,2024-05,2024,Q2
SL001690,2024-05-20,Florida Dealership,"Miami, FL",E-Sedan Pro,47238.4,2024-05,2024,Q2
SL001691,2024-05-20,Florida Dealership,"Miami, FL",E-Sedan Pro,45756.09,2024-05,2024,Q2
SL001692,2024-05-20,Illinois Dealership,"Chicago, IL",E-Compact City,31001.29,2024-05,2024,Q2
SL001693,2024-05-20,Illinois Dealership,"Chicago, IL",E-Compact City,31476.64,2024-05,2024,Q2
SL001694,2024-05-21,California Dealership,"Los Angeles, CA",E-SUV Elite,60887.32,2024-05,2024,Q2
SL001695,2024-05-21,California Dealership,"Los Angeles, CA",E-Compact City,33507.9,2024-05,2024,Q2
SL001696,2024-05-21,Illinois Dealership,"Chicago, IL",E-Compact City,30903.15,2024-05,2024,Q2
SL001697,2024-05-22,New York Dealership,"New York, NY",E-Compact City,33247.0,2024-05,2024,Q2
SL001698,2024-05-22,Florida Dealership,"Miami, FL",E-Compact City,31441.86,2024-05,2024,Q2
SL001699,2024-05-22,Florida Dealership,"Miami, FL",E-Sports GT,96589.84,2024-05,2024,Q2
SL001700,2024-05-23,New York Dealership,"New York, NY",E-Sedan Pro,44775.11,2024-05,2024,Q2
SL001701,2024-05-23,Florida Dealership,"Miami, FL",E-Sedan Pro,45851.15,2024-05,2024,Q2
SL001702,2024-05-23,California Dealership,"Los Angeles, CA",E-SUV Elite,62569.21,2024-05,2024,Q2
SL001703,2024-05-24,Florida Dealership,"Miami, FL",E-Compact City,31926.37,2024-05,2024,Q2
SL001704,2024-05-24,Florida Dealership,"Miami, FL",E-Compact City,30522.76,2024-05,2024,Q2
SL001705,2024-05-24,Florida Dealership,"Miami, FL",E-Compact City,32889.21,2024-05,2024,Q2
SL001706,2024-05-24,California Dealership,"Los Angeles, CA",E-Sedan Pro,45642.61,2024-05,2024,Q2
SL001707,2024-05-24,Illinois Dealership,"Chicago, IL",E-Compact City,32196.34,2024-05,2024,Q2
SL001708,2024-05-24,Illinois Dealership,"Chicago, IL",E-Truck Power,75208.59,2024-05,2024,Q2
SL001709,2024-05-25,New York Dealership,"New York, NY",E-Compact City,33487.01,2024-05,2024,Q2
SL001710,2024-05-25,California Dealership,"Los Angeles, CA",E-SUV Elite,59480.68,2024-05,2024,Q2
SL001711,2024-05-25,California Dealership,"Los Angeles, CA",E-Compact City,32791.12,2024-05,2024,Q2
SL001712,2024-05-26,Texas Dealership,"Austin, TX",E-Truck Power,73174.96,2024-05,2024,Q2
SL001713,2024-05-26,Florida Dealership,"Miami, FL",E-Compact City,31500.73,2024-05,2024,Q2
SL001714,2024-05-26,Florida Dealership,"Miami, FL",E-Sedan Pro,47235.07,2024-05,2024,Q2
SL001715,2024-05-26,Florida Dealership,"Miami, FL",E-Compact City,32463.1,2024-05,2024,Q2
SL001716,2024-05-26,California Dealership,"Los Angeles, CA",E-Sedan Pro,45243.82,2024-05,2024,Q2
SL001717,2024-05-26,Illinois Dealership,"Chicago, IL",E-Truck Power,71500.7,2024-05,2024,Q2
SL001718,2024-05-27,Florida Dealership,"Miami, FL",E-Sports GT,92370.93,2024-05,2024,Q2
SL001719,2024-05-27,California Dealership,"Los Angeles, CA",E-Truck Power,71290.12,2024-05,2024,Q2
SL001720,2024-05-27,California Dealership,"Los Angeles, CA",E-Compact City,33289.76,2024-05,2024,Q2
SL001721,2024-05-27,California Dealership,"Los Angeles, CA",E-Sedan Pro,43182.57,2024-05,2024,Q2
SL001722,2024-05-28,New York Dealership,"New York, NY",E-Sedan Pro,42753.55,2024-05,2024,Q2
SL001723,2024-05-28,New York Dealership,"New York, NY",E-Truck Power,71906.81,2024-05,2024,Q2
SL001724,2024-05-28,Texas Dealership,"Austin, TX",E-Compact City,30651.84,2024-05,2024,Q2
SL001725,2024-05-28,Texas Dealership,"Austin, TX",E-Compact City,30924.58,2024-05,2024,Q2
SL001726,2024-05-28,Florida Dealership,"Miami, FL",E-SUV Elite,62616.47,2024-05,2024,Q2
SL001727,2024-05-28,Illinois Dealership,"Chicago, IL",E-Compact City,30906.51,2024-05,2024,Q2
SL001728,2024-05-29,New York Dealership,"New York, NY",E-SUV Elite,60432.68,2024-05,2024,Q2
SL001729,2024-05-29,Texas Dealership,"Austin, TX",E-Truck Power,77938.65,2024-05,2024,Q2
SL001730,2024-05-29,California Dealership,"Los Angeles, CA",E-SUV Elite,63322.59,2024-05,2024,Q2
SL001731,2024-05-29,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44451.11,2024-05,2024,Q2
SL001732,2024-05-30,Texas Dealership,"Austin, TX",E-Compact City,31196.62,2024-05,2024,Q2
SL001733,2024-05-30,California Dealership,"Los Angeles, CA",E-SUV Elite,63880.49,2024-05,2024,Q2
SL001734,2024-05-30,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46706.42,2024-05,2024,Q2
SL001735,2024-05-30,Illinois Dealership,"Chicago, IL",E-Sedan Pro,47001.38,2024-05,2024,Q2
SL001736,2024-05-31,New York Dealership,"New York, NY",E-Truck Power,71432.93,2024-05,2024,Q2
SL001737,2024-05-31,Texas Dealership,"Austin, TX",E-Sedan Pro,44679.99,2024-05,2024,Q2
SL001738,2024-05-31,Florida Dealership,"Miami, FL",E-Truck Power,72483.94,2024-05,2024,Q2
SL001739,2024-05-31,Florida Dealership,"Miami, FL",E-Sedan Pro,43935.63,2024-05,2024,Q2
SL001740,2024-06-01,New York Dealership,"New York, NY",E-Sedan Pro,43231.46,2024-06,2024,Q2
SL001741,2024-06-01,Texas Dealership,"Austin, TX",E-Sedan Pro,43753.91,2024-06,2024,Q2
SL001742,2024-06-01,Texas Dealership,"Austin, TX",E-Sedan Pro,43215.28,2024-06,2024,Q2
SL001743,2024-06-01,Florida Dealership,"Miami, FL",E-SUV Elite,60471.66,2024-06,2024,Q2
SL001744,2024-06-01,California Dealership,"Los Angeles, CA",E-SUV Elite,61453.48,2024-06,2024,Q2
SL001745,2024-06-01,California Dealership,"Los Angeles, CA",E-Compact City,31845.24,2024-06,2024,Q2
SL001746,2024-06-01,California Dealership,"Los Angeles, CA",E-Truck Power,78330.71,2024-06,2024,Q2
SL001747,2024-06-02,New York Dealership,"New York, NY",E-Sedan Pro,44610.6,2024-06,2024,Q2
SL001748,2024-06-02,Florida Dealership,"Miami, FL",E-SUV Elite,62655.34,2024-06,2024,Q2
SL001749,2024-06-02,California Dealership,"Los Angeles, CA",E-Truck Power,75512.39,2024-06,2024,Q2
SL001750,2024-06-02,Illinois Dealership,"Chicago, IL",E-SUV Elite,63988.56,2024-06,2024,Q2
SL001751,2024-06-03,New York Dealership,"New York, NY",E-Sedan Pro,42811.38,2024-06,2024,Q2
SL001752,2024-06-03,New York Dealership,"New York, NY",E-SUV Elite,63227.54,2024-06,2024,Q2
SL001753,2024-06-03,Texas Dealership,"Austin, TX",E-SUV Elite,61510.94,2024-06,2024,Q2
SL001754,2024-06-03,Florida Dealership,"Miami, FL",E-Sedan Pro,43635.1,2024-06,2024,Q2
SL001755,2024-06-04,Texas Dealership,"Austin, TX",E-Sports GT,92090.31,2024-06,2024,Q2
SL001756,2024-06-04,California Dealership,"Los Angeles, CA",E-Truck Power,71489.96,2024-06,2024,Q2
SL001757,2024-06-04,Illinois Dealership,"Chicago, IL",E-Compact City,31638.56,2024-06,2024,Q2
SL001758,2024-06-04,Illinois Dealership,"Chicago, IL",E-Compact City,30543.26,2024-06,2024,Q2
SL001759,2024-06-04,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44807.54,2024-06,2024,Q2
SL001760,2024-06-05,New York Dealership,"New York, NY",E-Truck Power,72825.36,2024-06,2024,Q2
SL001761,2024-06-05,New York Dealership,"New York, NY",E-SUV Elite,60862.94,2024-06,2024,Q2
SL001762,2024-06-05,California Dealership,"Los Angeles, CA",E-SUV Elite,64162.36,2024-06,2024,Q2
SL001763,2024-06-05,California Dealership,"Los Angeles, CA",E-Compact City,31969.45,2024-06,2024,Q2
SL001764,2024-06-06,New York Dealership,"New York, NY",E-Sedan Pro,46364.1,2024-06,2024,Q2
SL001765,2024-06-06,New York Dealership,"New York, NY",E-Sedan Pro,47214.41,2024-06,2024,Q2
SL001766,2024-06-06,Florida Dealership,"Miami, FL",E-SUV Elite,64360.03,2024-06,2024,Q2
SL001767,2024-06-06,California Dealership,"Los Angeles, CA",E-Sedan Pro,42760.56,2024-06,2024,Q2
SL001768,2024-06-07,New York Dealership,"New York, NY",E-Sedan Pro,44599.32,2024-06,2024,Q2
SL001769,2024-06-07,Texas Dealership,"Austin, TX",E-Sedan Pro,46981.79,2024-06,2024,Q2
SL001770,2024-06-07,Texas Dealership,"Austin, TX",E-Sedan Pro,46590.06,2024-06,2024,Q2
SL001771,2024-06-07,Florida Dealership,"Miami, FL",E-Truck Power,77019.38,2024-06,2024,Q2
SL001772,2024-06-07,Florida Dealership,"Miami, FL",E-Compact City,31479.05,2024-06,2024,Q2
SL001773,2024-06-08,New York Dealership,"New York, NY",E-SUV Elite,61847.23,2024-06,2024,Q2
SL001774,2024-06-08,Florida Dealership,"Miami, FL",E-SUV Elite,59773.39,2024-06,2024,Q2
SL001775,2024-06-08,Florida Dealership,"Miami, FL",E-Compact City,32732.39,2024-06,2024,Q2
SL001776,2024-06-08,California Dealership,"Los Angeles, CA",E-Sports GT,90851.0,2024-06,2024,Q2
SL001777,2024-06-08,Illinois Dealership,"Chicago, IL",E-Truck Power,75223.57,2024-06,2024,Q2
SL001778,2024-06-09,New York Dealership,"New York, NY",E-Sedan Pro,46704.97,2024-06,2024,Q2
SL001779,2024-06-09,New York Dealership,"New York, NY",E-SUV Elite,59699.67,2024-06,2024,Q2
SL001780,2024-06-09,Texas Dealership,"Austin, TX",E-Sedan Pro,43987.03,2024-06,2024,Q2
SL001781,2024-06-09,California Dealership,"Los Angeles, CA",E-Sedan Pro,46826.32,2024-06,2024,Q2
SL001782,2024-06-09,California Dealership,"Los Angeles, CA",E-SUV Elite,59853.25,2024-06,2024,Q2
SL001783,2024-06-09,California Dealership,"Los Angeles, CA",E-Truck Power,76931.02,2024-06,2024,Q2
SL001784,2024-06-09,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45847.32,2024-06,2024,Q2
SL001785,2024-06-09,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44724.02,2024-06,2024,Q2
SL001786,2024-06-10,New York Dealership,"New York, NY",E-Compact City,33083.59,2024-06,2024,Q2
SL001787,2024-06-10,New York Dealership,"New York, NY",E-Compact City,31130.96,2024-06,2024,Q2
SL001788,2024-06-11,Texas Dealership,"Austin, TX",E-Sedan Pro,45991.21,2024-06,2024,Q2
SL001789,2024-06-11,Florida Dealership,"Miami, FL",E-Truck Power,75513.54,2024-06,2024,Q2
SL001790,2024-06-11,California Dealership,"Los Angeles, CA",E-Sedan Pro,45870.79,2024-06,2024,Q2
SL001791,2024-06-12,New York Dealership,"New York, NY",E-Compact City,31107.96,2024-06,2024,Q2
SL001792,2024-06-12,Texas Dealership,"Austin, TX",E-Compact City,31860.24,2024-06,2024,Q2
SL001793,2024-06-12,Texas Dealership,"Austin, TX",E-Truck Power,74984.02,2024-06,2024,Q2
SL001794,2024-06-12,Florida Dealership,"Miami, FL",E-Sedan Pro,44577.37,2024-06,2024,Q2
SL001795,2024-06-12,Florida Dealership,"Miami, FL",E-Truck Power,72957.24,2024-06,2024,Q2
SL001796,2024-06-12,California Dealership,"Los Angeles, CA",E-Compact City,31186.02,2024-06,2024,Q2
SL001797,2024-06-12,California Dealership,"Los Angeles, CA",E-Sedan Pro,46324.73,2024-06,2024,Q2
SL001798,2024-06-13,Texas Dealership,"Austin, TX",E-Sports GT,99557.48,2024-06,2024,Q2
SL001799,2024-06-13,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45933.85,2024-06,2024,Q2
SL001800,2024-06-14,Texas Dealership,"Austin, TX",E-Sedan Pro,43540.53,2024-06,2024,Q2
SL001801,2024-06-14,Florida Dealership,"Miami, FL",E-SUV Elite,60353.8,2024-06,2024,Q2
SL001802,2024-06-14,Florida Dealership,"Miami, FL",E-SUV Elite,62321.34,2024-06,2024,Q2
SL001803,2024-06-14,Florida Dealership,"Miami, FL",E-Compact City,31222.78,2024-06,2024,Q2
SL001804,2024-06-14,California Dealership,"Los Angeles, CA",E-Sports GT,90391.13,2024-06,2024,Q2
SL001805,2024-06-14,Illinois Dealership,"Chicago, IL",E-SUV Elite,62438.12,2024-06,2024,Q2
SL001806,2024-06-15,New York Dealership,"New York, NY",E-Compact City,32594.8,2024-06,2024,Q2
SL001807,2024-06-15,Texas Dealership,"Austin, TX",E-Compact City,32272.62,2024-06,2024,Q2
SL001808,2024-06-15,Florida Dealership,"Miami, FL",E-SUV Elite,59779.44,2024-06,2024,Q2
SL001809,2024-06-16,New York Dealership,"New York, NY",E-Sedan Pro,46729.1,2024-06,2024,Q2
SL001810,2024-06-16,New York Dealership,"New York, NY",E-Truck Power,74574.9,2024-06,2024,Q2
SL001811,2024-06-16,New York Dealership,"New York, NY",E-Compact City,33523.45,2024-06,2024,Q2
SL001812,2024-06-16,Texas Dealership,"Austin, TX",E-Sedan Pro,44733.4,2024-06,2024,Q2
SL001813,2024-06-16,Texas Dealership,"Austin, TX",E-Compact City,33011.93,2024-06,2024,Q2
SL001814,2024-06-16,Florida Dealership,"Miami, FL",E-Truck Power,75782.86,2024-06,2024,Q2
SL001815,2024-06-16,Florida Dealership,"Miami, FL",E-Sedan Pro,44976.73,2024-06,2024,Q2
SL001816,2024-06-16,California Dealership,"Los Angeles, CA",E-SUV Elite,64937.2,2024-06,2024,Q2
SL001817,2024-06-16,California Dealership,"Los Angeles, CA",E-Compact City,31706.36,2024-06,2024,Q2
SL001818,2024-06-17,New York Dealership,"New York, NY",E-Sedan Pro,45134.25,2024-06,2024,Q2
SL001819,2024-06-17,Florida Dealership,"Miami, FL",E-Compact City,31306.55,2024-06,2024,Q2
SL001820,2024-06-18,New York Dealership,"New York, NY",E-Compact City,32347.43,2024-06,2024,Q2
SL001821,2024-06-18,New York Dealership,"New York, NY",E-Sports GT,93799.25,2024-06,2024,Q2
SL001822,2024-06-18,Texas Dealership,"Austin, TX",E-SUV Elite,64875.67,2024-06,2024,Q2
SL001823,2024-06-18,Florida Dealership,"Miami, FL",E-Sedan Pro,45915.88,2024-06,2024,Q2
SL001824,2024-06-18,California Dealership,"Los Angeles, CA",E-Sports GT,90460.93,2024-06,2024,Q2
SL001825,2024-06-19,New York Dealership,"New York, NY",E-Sedan Pro,45153.99,2024-06,2024,Q2
SL001826,2024-06-19,Texas Dealership,"Austin, TX",E-Truck Power,77213.05,2024-06,2024,Q2
SL001827,2024-06-19,California Dealership,"Los Angeles, CA",E-SUV Elite,63756.4,2024-06,2024,Q2
SL001828,2024-06-19,Illinois Dealership,"Chicago, IL",E-SUV Elite,61881.84,2024-06,2024,Q2
SL001829,2024-06-20,California Dealership,"Los Angeles, CA",E-Sedan Pro,46422.15,2024-06,2024,Q2
SL001830,2024-06-20,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45621.42,2024-06,2024,Q2
SL001831,2024-06-21,Florida Dealership,"Miami, FL",E-Sedan Pro,42780.55,2024-06,2024,Q2
SL001832,2024-06-22,New York Dealership,"New York, NY",E-Sedan Pro,43834.48,2024-06,2024,Q2
SL001833,2024-06-22,Texas Dealership,"Austin, TX",E-Truck Power,74212.43,2024-06,2024,Q2
SL001834,2024-06-22,Texas Dealership,"Austin, TX",E-SUV Elite,60185.15,2024-06,2024,Q2
SL001835,2024-06-22,Florida Dealership,"Miami, FL",E-Compact City,31326.66,2024-06,2024,Q2
SL001836,2024-06-22,California Dealership,"Los Angeles, CA",E-Sedan Pro,44583.32,2024-06,2024,Q2
SL001837,2024-06-22,Illinois Dealership,"Chicago, IL",E-Compact City,31216.28,2024-06,2024,Q2
SL001838,2024-06-24,New York Dealership,"New York, NY",E-Compact City,31614.28,2024-06,2024,Q2
SL001839,2024-06-24,Texas Dealership,"Austin, TX",E-SUV Elite,60729.67,2024-06,2024,Q2
SL001840,2024-06-24,Florida Dealership,"Miami, FL",E-Sedan Pro,46790.08,2024-06,2024,Q2
SL001841,2024-06-24,Florida Dealership,"Miami, FL",E-SUV Elite,62318.17,2024-06,2024,Q2
SL001842,2024-06-24,California Dealership,"Los Angeles, CA",E-Compact City,32080.45,2024-06,2024,Q2
SL001843,2024-06-25,New York Dealership,"New York, NY",E-Compact City,30710.14,2024-06,2024,Q2
SL001844,2024-06-25,Texas Dealership,"Austin, TX",E-Compact City,32413.18,2024-06,2024,Q2
SL001845,2024-06-25,California Dealership,"Los Angeles, CA",E-SUV Elite,60964.29,2024-06,2024,Q2
SL001846,2024-06-25,California Dealership,"Los Angeles, CA",E-Compact City,31091.63,2024-06,2024,Q2
SL001847,2024-06-25,Illinois Dealership,"Chicago, IL",E-Sports GT,90351.37,2024-06,2024,Q2
SL001848,2024-06-25,Illinois Dealership,"Chicago, IL",E-Compact City,31721.09,2024-06,2024,Q2
SL001849,2024-06-25,Illinois Dealership,"Chicago, IL",E-Truck Power,73138.61,2024-06,2024,Q2
SL001850,2024-06-26,New York Dealership,"New York, NY",E-Sedan Pro,46162.82,2024-06,2024,Q2
SL001851,2024-06-26,New York Dealership,"New York, NY",E-Sedan Pro,46425.95,2024-06,2024,Q2
SL001852,2024-06-26,New York Dealership,"New York, NY",E-Sedan Pro,45707.03,2024-06,2024,Q2
SL001853,2024-06-26,Florida Dealership,"Miami, FL",E-Sedan Pro,43063.41,2024-06,2024,Q2
SL001854,2024-06-26,Florida Dealership,"Miami, FL",E-Compact City,32066.1,2024-06,2024,Q2
SL001855,2024-06-26,California Dealership,"Los Angeles, CA",E-SUV Elite,59063.97,2024-06,2024,Q2
SL001856,2024-06-26,California Dealership,"Los Angeles, CA",E-SUV Elite,64951.32,2024-06,2024,Q2
SL001857,2024-06-26,Illinois Dealership,"Chicago, IL",E-Compact City,33111.35,2024-06,2024,Q2
SL001858,2024-06-27,New York Dealership,"New York, NY",E-Sedan Pro,45046.77,2024-06,2024,Q2
SL001859,2024-06-27,Texas Dealership,"Austin, TX",E-Sedan Pro,46220.95,2024-06,2024,Q2
SL001860,2024-06-27,Texas Dealership,"Austin, TX",E-Truck Power,75882.71,2024-06,2024,Q2
SL001861,2024-06-27,Florida Dealership,"Miami, FL",E-Truck Power,77162.06,2024-06,2024,Q2
SL001862,2024-06-27,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43655.11,2024-06,2024,Q2
SL001863,2024-06-28,Florida Dealership,"Miami, FL",E-SUV Elite,60578.18,2024-06,2024,Q2
SL001864,2024-06-28,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46651.23,2024-06,2024,Q2
SL001865,2024-06-29,New York Dealership,"New York, NY",E-Sedan Pro,45883.0,2024-06,2024,Q2
SL001866,2024-06-29,New York Dealership,"New York, NY",E-Sedan Pro,44735.53,2024-06,2024,Q2
SL001867,2024-06-29,Florida Dealership,"Miami, FL",E-Truck Power,77731.73,2024-06,2024,Q2
SL001868,2024-06-29,California Dealership,"Los Angeles, CA",E-Truck Power,74488.54,2024-06,2024,Q2
SL001869,2024-06-29,California Dealership,"Los Angeles, CA",E-Compact City,31879.86,2024-06,2024,Q2
SL001870,2024-06-29,Illinois Dealership,"Chicago, IL",E-Compact City,33029.05,2024-06,2024,Q2
SL001871,2024-06-29,Illinois Dealership,"Chicago, IL",E-Compact City,30975.35,2024-06,2024,Q2
SL001872,2024-06-30,New York Dealership,"New York, NY",E-Truck Power,71496.19,2024-06,2024,Q2
SL001873,2024-06-30,New York Dealership,"New York, NY",E-SUV Elite,62909.05,2024-06,2024,Q2
SL001874,2024-06-30,Texas Dealership,"Austin, TX",E-Truck Power,75363.01,2024-06,2024,Q2
SL001875,2024-06-30,California Dealership,"Los Angeles, CA",E-SUV Elite,59220.45,2024-06,2024,Q2
SL001876,2024-07-01,New York Dealership,"New York, NY",E-Sedan Pro,44790.17,2024-07,2024,Q3
SL001877,2024-07-01,Texas Dealership,"Austin, TX",E-SUV Elite,63797.16,2024-07,2024,Q3
SL001878,2024-07-01,Florida Dealership,"Miami, FL",E-Sedan Pro,44716.65,2024-07,2024,Q3
SL001879,2024-07-01,California Dealership,"Los Angeles, CA",E-Compact City,31642.03,2024-07,2024,Q3
SL001880,2024-07-02,Texas Dealership,"Austin, TX",E-SUV Elite,59958.2,2024-07,2024,Q3
SL001881,2024-07-02,Florida Dealership,"Miami, FL",E-SUV Elite,64948.27,2024-07,2024,Q3
SL001882,2024-07-02,Florida Dealership,"Miami, FL",E-SUV Elite,62589.29,2024-07,2024,Q3
SL001883,2024-07-02,Illinois Dealership,"Chicago, IL",E-Sports GT,97048.8,2024-07,2024,Q3
SL001884,2024-07-03,New York Dealership,"New York, NY",E-SUV Elite,64221.91,2024-07,2024,Q3
SL001885,2024-07-03,New York Dealership,"New York, NY",E-Sports GT,94990.84,2024-07,2024,Q3
SL001886,2024-07-03,Texas Dealership,"Austin, TX",E-SUV Elite,60197.58,2024-07,2024,Q3
SL001887,2024-07-03,Texas Dealership,"Austin, TX",E-Sedan Pro,43836.78,2024-07,2024,Q3
SL001888,2024-07-03,Florida Dealership,"Miami, FL",E-SUV Elite,64980.02,2024-07,2024,Q3
SL001889,2024-07-03,California Dealership,"Los Angeles, CA",E-Sedan Pro,42965.81,2024-07,2024,Q3
SL001890,2024-07-03,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45323.23,2024-07,2024,Q3
SL001891,2024-07-03,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43776.28,2024-07,2024,Q3
SL001892,2024-07-04,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43645.87,2024-07,2024,Q3
SL001893,2024-07-05,New York Dealership,"New York, NY",E-Truck Power,78461.25,2024-07,2024,Q3
SL001894,2024-07-05,Florida Dealership,"Miami, FL",E-Compact City,31724.56,2024-07,2024,Q3
SL001895,2024-07-06,New York Dealership,"New York, NY",E-Sedan Pro,45850.99,2024-07,2024,Q3
SL001896,2024-07-06,Texas Dealership,"Austin, TX",E-Compact City,32555.25,2024-07,2024,Q3
SL001897,2024-07-06,Texas Dealership,"Austin, TX",E-Sedan Pro,45876.69,2024-07,2024,Q3
SL001898,2024-07-06,Florida Dealership,"Miami, FL",E-Compact City,31622.34,2024-07,2024,Q3
SL001899,2024-07-06,Florida Dealership,"Miami, FL",E-Sports GT,93384.76,2024-07,2024,Q3
SL001900,2024-07-06,California Dealership,"Los Angeles, CA",E-Truck Power,78717.03,2024-07,2024,Q3
SL001901,2024-07-06,California Dealership,"Los Angeles, CA",E-Sedan Pro,44715.5,2024-07,2024,Q3
SL001902,2024-07-06,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43740.58,2024-07,2024,Q3
SL001903,2024-07-07,California Dealership,"Los Angeles, CA",E-Compact City,32491.7,2024-07,2024,Q3
SL001904,2024-07-07,California Dealership,"Los Angeles, CA",E-Sports GT,90278.7,2024-07,2024,Q3
SL001905,2024-07-08,New York Dealership,"New York, NY",E-SUV Elite,60335.81,2024-07,2024,Q3
SL001906,2024-07-08,New York Dealership,"New York, NY",E-Sedan Pro,46396.36,2024-07,2024,Q3
SL001907,2024-07-08,New York Dealership,"New York, NY",E-Sedan Pro,44858.93,2024-07,2024,Q3
SL001908,2024-07-08,New York Dealership,"New York, NY",E-Truck Power,72643.74,2024-07,2024,Q3
SL001909,2024-07-08,Texas Dealership,"Austin, TX",E-SUV Elite,61531.86,2024-07,2024,Q3
SL001910,2024-07-08,Texas Dealership,"Austin, TX",E-SUV Elite,60639.94,2024-07,2024,Q3
SL001911,2024-07-08,Texas Dealership,"Austin, TX",E-Sports GT,91706.97,2024-07,2024,Q3
SL001912,2024-07-08,Florida Dealership,"Miami, FL",E-Compact City,33331.02,2024-07,2024,Q3
SL001913,2024-07-09,New York Dealership,"New York, NY",E-SUV Elite,60463.65,2024-07,2024,Q3
SL001914,2024-07-09,New York Dealership,"New York, NY",E-Sports GT,99021.35,2024-07,2024,Q3
SL001915,2024-07-09,Florida Dealership,"Miami, FL",E-Sedan Pro,44668.83,2024-07,2024,Q3
SL001916,2024-07-09,Florida Dealership,"Miami, FL",E-SUV Elite,59039.53,2024-07,2024,Q3
SL001917,2024-07-09,California Dealership,"Los Angeles, CA",E-Compact City,33310.58,2024-07,2024,Q3
SL001918,2024-07-09,California Dealership,"Los Angeles, CA",E-Sedan Pro,45256.71,2024-07,2024,Q3
SL001919,2024-07-09,Illinois Dealership,"Chicago, IL",E-SUV Elite,59744.75,2024-07,2024,Q3
SL001920,2024-07-10,New York Dealership,"New York, NY",E-Compact City,32557.41,2024-07,2024,Q3
SL001921,2024-07-10,New York Dealership,"New York, NY",E-Truck Power,76193.67,2024-07,2024,Q3
SL001922,2024-07-10,Florida Dealership,"Miami, FL",E-SUV Elite,59493.28,2024-07,2024,Q3
SL001923,2024-07-10,Florida Dealership,"Miami, FL",E-Truck Power,71932.77,2024-07,2024,Q3
SL001924,2024-07-10,California Dealership,"Los Angeles, CA",E-SUV Elite,63113.22,2024-07,2024,Q3
SL001925,2024-07-11,New York Dealership,"New York, NY",E-Sedan Pro,46788.39,2024-07,2024,Q3
